# # bjd 	 phase 	 raw_flux 	 raw_err 	 corr_flux 	 corr_err 	 dtr_flux 	 dtr_err
5.546387030573999800e+04 9.993630000000000013e-01 5.599999999999999916e-05 1.009980000000000100e+00 5.700000000000000314e-05 1.003357000000000054e+00 5.599999999999999916e-05
5.546389073867999832e+04 9.993880000000000541e-01 5.599999999999999916e-05 1.010040999999999967e+00 5.700000000000000314e-05 1.003381999999999996e+00 5.599999999999999916e-05
5.546391117161999864e+04 9.993079999999999741e-01 5.599999999999999916e-05 1.009924999999999962e+00 5.700000000000000314e-05 1.003301999999999916e+00 5.599999999999999916e-05
5.546393160465000255e+04 9.994319999999999871e-01 5.599999999999999916e-05 1.010062000000000015e+00 5.700000000000000314e-05 1.003427000000000069e+00 5.599999999999999916e-05
5.546395203749000211e+04 9.993530000000000468e-01 5.599999999999999916e-05 1.009973000000000010e+00 5.700000000000000314e-05 1.003347999999999907e+00 5.599999999999999916e-05
5.546397247041999799e+04 9.993630000000000013e-01 5.599999999999999916e-05 1.009948999999999986e+00 5.700000000000000314e-05 1.003358999999999890e+00 5.599999999999999916e-05
5.546399290345999907e+04 9.993830000000000213e-01 5.599999999999999916e-05 1.010000999999999927e+00 5.700000000000000314e-05 1.003379000000000021e+00 5.599999999999999916e-05
5.546401333639999939e+04 9.993549999999999933e-01 5.599999999999999916e-05 1.009929999999999994e+00 5.700000000000000314e-05 1.003352000000000022e+00 5.599999999999999916e-05
5.546403376923000178e+04 9.991550000000000153e-01 5.599999999999999916e-05 1.009743000000000057e+00 5.700000000000000314e-05 1.003150999999999904e+00 5.599999999999999916e-05
5.546405420227000286e+04 9.990769999999999929e-01 5.599999999999999916e-05 1.009633000000000003e+00 5.700000000000000314e-05 1.003073000000000103e+00 5.599999999999999916e-05
5.546407463519999874e+04 9.990040000000000031e-01 5.599999999999999916e-05 1.009533999999999931e+00 5.700000000000000314e-05 1.002999999999999892e+00 5.599999999999999916e-05
5.546409506803999830e+04 9.987700000000000466e-01 5.599999999999999916e-05 1.009319999999999995e+00 5.700000000000000314e-05 1.002766000000000046e+00 5.599999999999999916e-05
5.546411550107000221e+04 9.987200000000000522e-01 5.599999999999999916e-05 1.009219000000000088e+00 5.700000000000000314e-05 1.002715999999999941e+00 5.599999999999999916e-05
5.546413593401000253e+04 9.984319999999999862e-01 5.599999999999999916e-05 1.008952999999999989e+00 5.700000000000000314e-05 1.002426999999999957e+00 5.599999999999999916e-05
5.546415636683999765e+04 9.982769999999999699e-01 5.599999999999999916e-05 1.008769999999999945e+00 5.700000000000000314e-05 1.002272000000000052e+00 5.599999999999999916e-05
5.546417679987000156e+04 9.982220000000000537e-01 5.599999999999999916e-05 1.008715999999999946e+00 5.700000000000000314e-05 1.002216999999999913e+00 5.599999999999999916e-05
5.546419723271000112e+04 9.980430000000000135e-01 5.599999999999999916e-05 1.008513999999999911e+00 5.599999999999999916e-05 1.002037000000000067e+00 5.599999999999999916e-05
5.546421766573999776e+04 9.977740000000000498e-01 5.500000000000000196e-05 1.008237999999999968e+00 5.599999999999999916e-05 1.001767999999999992e+00 5.500000000000000196e-05
5.546423809867000091e+04 9.976359999999999673e-01 5.500000000000000196e-05 1.008102999999999971e+00 5.500000000000000196e-05 1.001629000000000103e+00 5.500000000000000196e-05
5.546425853151000047e+04 9.974060000000000148e-01 5.500000000000000196e-05 1.007821000000000078e+00 5.500000000000000196e-05 1.001398999999999928e+00 5.500000000000000196e-05
5.546427896453999711e+04 9.972499999999999698e-01 5.399999999999999798e-05 1.007692999999999950e+00 5.500000000000000196e-05 1.001241999999999965e+00 5.399999999999999798e-05
5.546429939747000026e+04 9.971879999999999633e-01 5.399999999999999798e-05 1.007595000000000018e+00 5.399999999999999798e-05 1.001179999999999959e+00 5.399999999999999798e-05
5.546431983030000265e+04 9.969360000000000444e-01 5.300000000000000078e-05 1.007339999999999902e+00 5.399999999999999798e-05 1.000928000000000040e+00 5.300000000000000078e-05
5.546434026332999929e+04 9.967850000000000321e-01 5.300000000000000078e-05 1.007168999999999981e+00 5.300000000000000078e-05 1.000776000000000110e+00 5.300000000000000078e-05
5.546436069626000244e+04 9.965880000000000294e-01 5.300000000000000078e-05 1.006958999999999937e+00 5.300000000000000078e-05 1.000579000000000107e+00 5.300000000000000078e-05
5.546438112918999832e+04 9.963629999999999987e-01 5.199999999999999680e-05 1.006753999999999927e+00 5.300000000000000078e-05 1.000353000000000048e+00 5.199999999999999680e-05
5.546440156212999864e+04 9.962239999999999984e-01 5.199999999999999680e-05 1.006564000000000014e+00 5.199999999999999680e-05 1.000213999999999936e+00 5.199999999999999680e-05
5.546442199506000179e+04 9.961489999999999512e-01 5.099999999999999960e-05 1.006520000000000081e+00 5.199999999999999680e-05 1.000138999999999889e+00 5.099999999999999960e-05
5.546444242798999767e+04 9.961259999999999559e-01 5.099999999999999960e-05 1.006456000000000017e+00 5.099999999999999960e-05 1.000116000000000005e+00 5.099999999999999960e-05
5.546446286092000082e+04 9.960740000000000149e-01 5.000000000000000240e-05 1.006416999999999895e+00 5.099999999999999960e-05 1.000064000000000064e+00 5.000000000000000240e-05
5.546448329384999670e+04 9.961430000000000007e-01 5.000000000000000240e-05 1.006493000000000082e+00 5.099999999999999960e-05 1.000132999999999939e+00 5.000000000000000240e-05
5.546450372687000345e+04 9.959259999999999780e-01 5.000000000000000240e-05 1.006245999999999974e+00 5.000000000000000240e-05 9.999149999999999983e-01 5.000000000000000240e-05
5.546452415979999932e+04 9.948660000000000281e-01 4.899999999999999842e-05 1.005179000000000045e+00 5.000000000000000240e-05 9.988510000000000444e-01 4.899999999999999842e-05
5.546454459263000172e+04 9.704800000000000093e-01 4.899999999999999842e-05 9.804690000000000349e-01 4.899999999999999842e-05 9.743680000000000119e-01 4.899999999999999842e-05
5.546456502565999835e+04 9.161110000000000086e-01 4.800000000000000122e-05 9.254890000000000061e-01 4.899999999999999842e-05 9.197809999999999597e-01 4.800000000000000122e-05
5.546458545859000151e+04 8.435949999999999838e-01 4.800000000000000122e-05 8.521079999999999766e-01 4.800000000000000122e-05 8.469750000000000334e-01 4.800000000000000122e-05
5.546460589141999662e+04 7.602210000000000356e-01 4.699999999999999724e-05 7.677640000000000020e-01 4.800000000000000122e-05 7.632670000000000288e-01 4.699999999999999724e-05
5.546462632444000337e+04 6.737630000000000008e-01 4.699999999999999724e-05 6.803150000000000031e-01 4.699999999999999724e-05 6.764630000000000365e-01 4.699999999999999724e-05
5.546464675736999925e+04 6.018090000000000384e-01 4.600000000000000004e-05 6.075249999999999817e-01 4.699999999999999724e-05 6.042199999999999793e-01 4.600000000000000004e-05
5.546466719020000164e+04 6.189649999999999874e-01 4.699999999999999724e-05 6.248890000000000278e-01 4.699999999999999724e-05 6.214450000000000252e-01 4.699999999999999724e-05
5.546468762322999828e+04 6.997189999999999799e-01 4.699999999999999724e-05 7.065209999999999546e-01 4.800000000000000122e-05 7.025230000000000086e-01 4.699999999999999724e-05
5.546470805614999699e+04 7.860789999999999722e-01 4.800000000000000122e-05 7.939000000000000501e-01 4.800000000000000122e-05 7.892289999999999583e-01 4.800000000000000122e-05
5.546472848897999938e+04 8.670600000000000529e-01 4.800000000000000122e-05 8.758010000000000517e-01 4.899999999999999842e-05 8.705340000000000300e-01 4.800000000000000122e-05
5.546474892201000330e+04 9.349840000000000373e-01 4.899999999999999842e-05 9.444960000000000022e-01 4.899999999999999842e-05 9.387309999999999821e-01 4.899999999999999842e-05
5.546476935493000201e+04 9.820090000000000208e-01 4.899999999999999842e-05 9.920470000000000121e-01 5.000000000000000240e-05 9.859440000000000426e-01 4.899999999999999842e-05
5.546478978795999865e+04 9.961470000000000047e-01 5.000000000000000240e-05 1.006353000000000053e+00 5.000000000000000240e-05 1.000138999999999889e+00 5.000000000000000240e-05
5.546481022077999660e+04 9.961919999999999664e-01 5.000000000000000240e-05 1.006402999999999937e+00 5.099999999999999960e-05 1.000183999999999962e+00 5.000000000000000240e-05
5.546483065370999975e+04 9.964579999999999549e-01 5.000000000000000240e-05 1.006648999999999905e+00 5.099999999999999960e-05 1.000450999999999979e+00 5.000000000000000240e-05
5.546485108662999846e+04 9.966049999999999631e-01 5.099999999999999960e-05 1.006799999999999917e+00 5.099999999999999960e-05 1.000599000000000016e+00 5.099999999999999960e-05
5.546487151956000162e+04 9.967270000000000296e-01 5.099999999999999960e-05 1.006907999999999914e+00 5.199999999999999680e-05 1.000720999999999972e+00 5.099999999999999960e-05
5.546489195248000033e+04 9.967479999999999674e-01 5.199999999999999680e-05 1.006923000000000012e+00 5.199999999999999680e-05 1.000742999999999938e+00 5.199999999999999680e-05
5.546491238539999904e+04 9.969449999999999701e-01 5.199999999999999680e-05 1.007133000000000056e+00 5.300000000000000078e-05 1.000939999999999941e+00 5.199999999999999680e-05
5.546493281833000219e+04 9.970970000000000111e-01 5.300000000000000078e-05 1.007265000000000077e+00 5.300000000000000078e-05 1.001093000000000011e+00 5.300000000000000078e-05
5.546495325125000090e+04 9.973969999999999780e-01 5.300000000000000078e-05 1.007584000000000035e+00 5.300000000000000078e-05 1.001393999999999895e+00 5.300000000000000078e-05
5.546497368416999961e+04 9.974199999999999733e-01 5.300000000000000078e-05 1.007570999999999994e+00 5.399999999999999798e-05 1.001417000000000002e+00 5.300000000000000078e-05
5.546499411710000277e+04 9.976310000000000455e-01 5.399999999999999798e-05 1.007800999999999947e+00 5.399999999999999798e-05 1.001629000000000103e+00 5.399999999999999798e-05
5.546501455002000148e+04 9.979059999999999597e-01 5.399999999999999798e-05 1.008043999999999940e+00 5.500000000000000196e-05 1.001905000000000046e+00 5.399999999999999798e-05
5.546503498304000095e+04 9.980780000000000207e-01 5.500000000000000196e-05 1.008232000000000017e+00 5.500000000000000196e-05 1.002078000000000024e+00 5.500000000000000196e-05
5.546505541585999890e+04 9.982250000000000290e-01 5.500000000000000196e-05 1.008378999999999914e+00 5.500000000000000196e-05 1.002224999999999921e+00 5.500000000000000196e-05
5.546507584879000206e+04 9.985060000000000047e-01 5.500000000000000196e-05 1.008658999999999972e+00 5.599999999999999916e-05 1.002507000000000037e+00 5.500000000000000196e-05
5.546509628181000153e+04 9.987540000000000306e-01 5.599999999999999916e-05 1.008928999999999965e+00 5.599999999999999916e-05 1.002755999999999981e+00 5.599999999999999916e-05
5.546511671462999948e+04 9.989839999999999831e-01 5.599999999999999916e-05 1.009117999999999959e+00 5.700000000000000314e-05 1.002987000000000073e+00 5.599999999999999916e-05
5.546513714764999895e+04 9.991670000000000273e-01 5.599999999999999916e-05 1.009309999999999929e+00 5.700000000000000314e-05 1.003171000000000035e+00 5.599999999999999916e-05
5.546515758056999766e+04 9.993079999999999741e-01 5.599999999999999916e-05 1.009439999999999893e+00 5.700000000000000314e-05 1.003311999999999982e+00 5.599999999999999916e-05
5.546517801339000289e+04 9.994570000000000398e-01 5.599999999999999916e-05 1.009600999999999971e+00 5.700000000000000314e-05 1.003462000000000076e+00 5.599999999999999916e-05
5.546519844641000236e+04 9.995600000000000041e-01 5.599999999999999916e-05 1.009698999999999902e+00 5.700000000000000314e-05 1.003565000000000040e+00 5.599999999999999916e-05
5.546521887933000107e+04 9.999569999999999848e-01 5.599999999999999916e-05 1.010070999999999941e+00 5.700000000000000314e-05 1.003964000000000079e+00 5.599999999999999916e-05
5.546525974516999850e+04 1.000016999999999934e+00 5.599999999999999916e-05 1.010113999999999956e+00 5.700000000000000314e-05 1.004024000000000028e+00 5.599999999999999916e-05
5.546528017808999721e+04 1.000158000000000103e+00 5.599999999999999916e-05 1.010273999999999894e+00 5.700000000000000314e-05 1.004164999999999974e+00 5.599999999999999916e-05
5.546530061091000243e+04 1.000256999999999952e+00 5.599999999999999916e-05 1.010366000000000097e+00 5.700000000000000314e-05 1.004264000000000046e+00 5.599999999999999916e-05
5.546532104393000191e+04 1.000250000000000083e+00 5.599999999999999916e-05 1.010372999999999966e+00 5.700000000000000314e-05 1.004256999999999955e+00 5.599999999999999916e-05
5.546534147684000345e+04 1.000504000000000060e+00 5.599999999999999916e-05 1.010625000000000107e+00 5.700000000000000314e-05 1.004512000000000072e+00 5.599999999999999916e-05
5.546536190976000216e+04 1.000418999999999947e+00 5.599999999999999916e-05 1.010515999999999970e+00 5.700000000000000314e-05 1.004426000000000041e+00 5.599999999999999916e-05
5.546538234268000087e+04 1.000471000000000110e+00 5.599999999999999916e-05 1.010596000000000050e+00 5.700000000000000314e-05 1.004477999999999982e+00 5.599999999999999916e-05
5.546540277559999959e+04 1.000247000000000108e+00 5.599999999999999916e-05 1.010342000000000073e+00 5.700000000000000314e-05 1.004253000000000062e+00 5.599999999999999916e-05
5.546542320861000189e+04 1.000386999999999915e+00 5.599999999999999916e-05 1.010505999999999904e+00 5.700000000000000314e-05 1.004394000000000009e+00 5.599999999999999916e-05
5.546544364142999984e+04 1.000477000000000061e+00 5.599999999999999916e-05 1.010593000000000075e+00 5.700000000000000314e-05 1.004483999999999932e+00 5.599999999999999916e-05
5.546546407434999855e+04 1.000420000000000087e+00 5.599999999999999916e-05 1.010528000000000093e+00 5.700000000000000314e-05 1.004426000000000041e+00 5.599999999999999916e-05
5.546548450736000086e+04 1.000429000000000013e+00 5.599999999999999916e-05 1.010556000000000010e+00 5.700000000000000314e-05 1.004434999999999967e+00 5.599999999999999916e-05
5.546550494027999957e+04 1.000355000000000105e+00 5.599999999999999916e-05 1.010470999999999897e+00 5.700000000000000314e-05 1.004361000000000059e+00 5.599999999999999916e-05
5.546552537309999752e+04 1.000275999999999943e+00 5.599999999999999916e-05 1.010391999999999957e+00 5.700000000000000314e-05 1.004280999999999979e+00 5.599999999999999916e-05
5.546554580610999983e+04 1.000167999999999946e+00 5.599999999999999916e-05 1.010277000000000092e+00 5.700000000000000314e-05 1.004172000000000065e+00 5.599999999999999916e-05
5.546556623902999854e+04 1.000018999999999991e+00 5.599999999999999916e-05 1.010156999999999972e+00 5.700000000000000314e-05 1.004023000000000110e+00 5.599999999999999916e-05
5.546558667183999933e+04 9.999169999999999447e-01 5.599999999999999916e-05 1.010027000000000008e+00 5.700000000000000314e-05 1.003919999999999924e+00 5.599999999999999916e-05
5.546560710485999880e+04 1.001263999999999932e+00 5.599999999999999916e-05 1.011384000000000061e+00 5.700000000000000314e-05 1.005271999999999943e+00 5.599999999999999916e-05
5.546562753766999958e+04 9.996270000000000433e-01 5.599999999999999916e-05 1.009743999999999975e+00 5.700000000000000314e-05 1.003627999999999965e+00 5.599999999999999916e-05
5.546564797058999829e+04 9.995070000000000343e-01 5.599999999999999916e-05 1.009581000000000062e+00 5.700000000000000314e-05 1.003508000000000067e+00 5.599999999999999916e-05
5.546566840360000060e+04 9.991830000000000434e-01 5.599999999999999916e-05 1.009247000000000005e+00 5.599999999999999916e-05 1.003182000000000018e+00 5.599999999999999916e-05
5.546568883641000139e+04 9.990120000000000111e-01 5.599999999999999916e-05 1.009088999999999903e+00 5.599999999999999916e-05 1.003009999999999957e+00 5.599999999999999916e-05
5.546570926943000086e+04 9.989630000000000454e-01 5.500000000000000196e-05 1.009055000000000035e+00 5.599999999999999916e-05 1.002960000000000074e+00 5.500000000000000196e-05
5.546572970234000240e+04 9.986749999999999794e-01 5.500000000000000196e-05 1.008758999999999961e+00 5.599999999999999916e-05 1.002671000000000090e+00 5.500000000000000196e-05
5.546575013515000319e+04 9.986140000000000017e-01 5.500000000000000196e-05 1.008669000000000038e+00 5.500000000000000196e-05 1.002609000000000083e+00 5.500000000000000196e-05
5.546577056817000266e+04 9.982940000000000147e-01 5.500000000000000196e-05 1.008358000000000088e+00 5.500000000000000196e-05 1.002288000000000068e+00 5.500000000000000196e-05
5.546579100107999693e+04 9.983539999999999637e-01 5.399999999999999798e-05 1.008377000000000079e+00 5.500000000000000196e-05 1.002348000000000017e+00 5.399999999999999798e-05
5.546581143388999772e+04 9.981189999999999785e-01 5.399999999999999798e-05 1.008162999999999920e+00 5.399999999999999798e-05 1.002110999999999974e+00 5.399999999999999798e-05
5.546583186690000002e+04 9.977169999999999650e-01 5.399999999999999798e-05 1.007740999999999998e+00 5.399999999999999798e-05 1.001708000000000043e+00 5.399999999999999798e-05
5.546585229981000157e+04 9.975579999999999448e-01 5.300000000000000078e-05 1.007579999999999920e+00 5.399999999999999798e-05 1.001548000000000105e+00 5.300000000000000078e-05
5.546587273273000028e+04 9.975070000000000325e-01 5.300000000000000078e-05 1.007530000000000037e+00 5.399999999999999798e-05 1.001495999999999942e+00 5.300000000000000078e-05
5.546589316564000183e+04 9.973079999999999723e-01 5.300000000000000078e-05 1.007319000000000075e+00 5.300000000000000078e-05 1.001295999999999964e+00 5.300000000000000078e-05
5.546591359855000337e+04 9.972100000000000408e-01 5.300000000000000078e-05 1.007257999999999987e+00 5.300000000000000078e-05 1.001196999999999893e+00 5.300000000000000078e-05
5.546593403145999764e+04 9.972090000000000121e-01 5.199999999999999680e-05 1.007204999999999906e+00 5.300000000000000078e-05 1.001195999999999975e+00 5.199999999999999680e-05
5.546595446436999919e+04 9.969770000000000021e-01 5.199999999999999680e-05 1.006993999999999945e+00 5.199999999999999680e-05 1.000961999999999907e+00 5.199999999999999680e-05
5.546597489728000073e+04 9.970400000000000373e-01 5.199999999999999680e-05 1.007044000000000050e+00 5.199999999999999680e-05 1.001025000000000054e+00 5.199999999999999680e-05
5.546599533029000304e+04 9.967869999999999786e-01 5.099999999999999960e-05 1.006777999999999951e+00 5.199999999999999680e-05 1.000771000000000077e+00 5.099999999999999960e-05
5.546601576319999731e+04 9.968970000000000331e-01 5.099999999999999960e-05 1.006885000000000030e+00 5.199999999999999680e-05 1.000880999999999910e+00 5.099999999999999960e-05
5.546603619600999809e+04 9.882370000000000321e-01 5.099999999999999960e-05 9.980890000000000040e-01 5.099999999999999960e-05 9.921860000000000124e-01 5.099999999999999960e-05
5.546605662902000040e+04 9.465329999999999577e-01 5.000000000000000240e-05 9.559609999999999497e-01 5.099999999999999960e-05 9.503150000000000208e-01 5.000000000000000240e-05
5.546607706193000195e+04 8.810219999999999718e-01 5.000000000000000240e-05 8.896199999999999664e-01 5.099999999999999960e-05 8.845420000000000504e-01 5.000000000000000240e-05
5.546609749472999829e+04 8.005579999999999918e-01 5.000000000000000240e-05 8.082580000000000320e-01 5.000000000000000240e-05 8.037560000000000260e-01 5.000000000000000240e-05
5.546611792774000060e+04 7.123779999999999557e-01 5.000000000000000240e-05 7.190530000000000532e-01 5.000000000000000240e-05 7.152230000000000532e-01 5.000000000000000240e-05
5.546613836065000214e+04 6.252079999999999860e-01 5.000000000000000240e-05 6.309109999999999996e-01 5.000000000000000240e-05 6.277049999999999574e-01 5.000000000000000240e-05
5.546615879346000293e+04 5.852000000000000535e-01 5.000000000000000240e-05 5.904709999999999681e-01 5.099999999999999960e-05 5.875369999999999759e-01 5.000000000000000240e-05
5.546617922646999796e+04 6.507479999999999931e-01 5.000000000000000240e-05 6.567699999999999649e-01 5.099999999999999960e-05 6.533459999999999823e-01 5.000000000000000240e-05
5.546619965937000234e+04 7.393659999999999677e-01 5.099999999999999960e-05 7.464190000000000547e-01 5.099999999999999960e-05 7.423180000000000334e-01 5.099999999999999960e-05
5.546622009218000312e+04 8.260290000000000132e-01 5.099999999999999960e-05 8.340640000000000276e-01 5.199999999999999680e-05 8.293260000000000076e-01 5.099999999999999960e-05
5.546624052518999815e+04 9.025870000000000282e-01 5.099999999999999960e-05 9.115130000000000177e-01 5.199999999999999680e-05 9.061890000000000223e-01 5.099999999999999960e-05
5.546626095799000177e+04 9.619269999999999765e-01 5.199999999999999680e-05 9.714760000000000062e-01 5.199999999999999680e-05 9.657660000000000133e-01 5.199999999999999680e-05
5.546628139099999680e+04 9.932680000000000398e-01 5.199999999999999680e-05 1.003190999999999944e+00 5.199999999999999680e-05 9.972309999999999786e-01 5.199999999999999680e-05
5.546630182390000118e+04 9.965810000000000501e-01 5.199999999999999680e-05 1.006572000000000022e+00 5.300000000000000078e-05 1.000556999999999919e+00 5.199999999999999680e-05
5.546632225671000197e+04 9.967080000000000384e-01 5.300000000000000078e-05 1.006679000000000102e+00 5.300000000000000078e-05 1.000683999999999907e+00 5.300000000000000078e-05
5.546634268970999983e+04 9.966040000000000454e-01 5.300000000000000078e-05 1.006588999999999956e+00 5.300000000000000078e-05 1.000579000000000107e+00 5.300000000000000078e-05
5.546636312262000138e+04 9.965640000000000054e-01 5.300000000000000078e-05 1.006513999999999909e+00 5.399999999999999798e-05 1.000537999999999927e+00 5.300000000000000078e-05
5.546638355551999848e+04 9.966580000000000439e-01 5.300000000000000078e-05 1.006653999999999938e+00 5.399999999999999798e-05 1.000631999999999966e+00 5.300000000000000078e-05
5.546640398843000003e+04 9.966970000000000551e-01 5.399999999999999798e-05 1.006661000000000028e+00 5.399999999999999798e-05 1.000671000000000088e+00 5.399999999999999798e-05
5.546642442132999713e+04 9.969599999999999573e-01 5.399999999999999798e-05 1.006934999999999913e+00 5.399999999999999798e-05 1.000933999999999990e+00 5.399999999999999798e-05
5.546644485423999868e+04 9.971360000000000223e-01 5.399999999999999798e-05 1.007109000000000032e+00 5.500000000000000196e-05 1.001109999999999944e+00 5.399999999999999798e-05
5.546646528714000306e+04 9.972839999999999483e-01 5.500000000000000196e-05 1.007227000000000094e+00 5.500000000000000196e-05 1.001257999999999981e+00 5.500000000000000196e-05
5.546648572004000016e+04 9.973980000000000068e-01 5.500000000000000196e-05 1.007355999999999918e+00 5.500000000000000196e-05 1.001371999999999929e+00 5.500000000000000196e-05
5.546650615295000171e+04 9.975039999999999463e-01 5.500000000000000196e-05 1.007473000000000063e+00 5.599999999999999916e-05 1.001478000000000090e+00 5.500000000000000196e-05
5.546652658594999957e+04 9.976859999999999618e-01 5.500000000000000196e-05 1.007746999999999948e+00 5.599999999999999916e-05 1.001659999999999995e+00 5.500000000000000196e-05
5.546654701875000319e+04 9.977960000000000163e-01 5.599999999999999916e-05 1.007810000000000095e+00 5.599999999999999916e-05 1.001770000000000049e+00 5.599999999999999916e-05
5.546656745175999822e+04 9.979660000000000197e-01 5.599999999999999916e-05 1.007997999999999950e+00 5.599999999999999916e-05 1.001940000000000053e+00 5.599999999999999916e-05
5.546658788466000260e+04 9.980980000000000407e-01 5.599999999999999916e-05 1.008076999999999890e+00 5.700000000000000314e-05 1.002072000000000074e+00 5.599999999999999916e-05
